text,label,source
"Баршаңызға осы кітаптты ұсынамын, бұл кітапты оқыған адамның өмірі жақсы жаққа өзгеріп, ақшаға деген қадір арта түседі, яғни қаржыны толықтай өзінің тізгініне алады.",5,flip
"Кітап өте керемет, рахмет, интернет магазин жылдам және тез.",5,flip
Китап жаксы бирак менин ойымды озгерте алмады,2,flip
Китапты алдым тез жеткизди. Бирак жанадан бастаушыларга сал киындау болады жане кейбир олшемнин формуласы жазылмаган.,3,flip
"Flip.kz-ке алғыстан басқа айтарым жоқ! Бірнеше жыл болды, керек кітабымның бәрін осы жерден табамын. Ұжымға мың алғыс!",5,flip
"Жақында ғана сатып алдым. Барлық кітап беттерін оқып болдым. Маған ұнады, əсіресе ішіндегі туындыны айтпағанда, сырты да жақсы жасалған. Бір кемшілігі, қазақ тілінде болмауы.",4,flip
"жақсы кітап, бірақ ашылуы қиын екен. Қатты ашсаң парақтары түсіп қалатын сияқты. Мүмкіндік болса қатты мұқабасын алған дұрыс сияқты.",3,flip
"Жақсы кітап, КазПочтамен алдым",5,flip
Сапалы әрі түсінікті. Рахмет flip.kz,5,flip
Балаға қажет ережелер топтамасы және пайдалануға өте ыңғайлы сапасы да керемет,5,flip
Кітапша ретінде шығарылса жақсы болар еді. Ережелер топтамасы жақсы жинақталған. Болашақта кітапша етіп шығарса екен.,3,flip
Өте қолайлы әсіресе балаға. Сапасы да жақсы. Бізге ұнады.,5,flip
Керемет дәптер!,5,flip
"Өте жақсы, қызықты және кішкентай балаға арналған энциклопедиялық кітапша. Ұлым 3 жаста. Үлкен қызығушылықпен тыңдайды.",5,flip
қызықты танымдық кітап,5,flip
"Күшті кітаптар, суреттері де анық әдемі",5,flip
"Керемет кітап қызым әзірге кішкентай бір жарымда ғана дәл осы кітапты жыртпай қайта-қайта ашып суреттерін қарап қызықтайды. Парақтары қалың, суреттері анық. Көлемі де жақсы.",5,flip
"Кітап өте ұнады. Балам күнде өзіне жаңа заттар ашып, білімін арттыруда. Осы серияны түгел алсақ деген ойымыз бар. Суреттері де ішіндегі ақпарат та. Қазақ тілінде жақсы кітаптар көбірек болса екен",5,flip
Бізге ұнайды,5,flip
Кітап түсінікті тілде жазылған.,5,flip
Баланың жазу үйренуіне арналған жақсы дәптер. Flip.kz сервисі өте жақсы деңгейде.,5,flip
Қазақша әріптерді үйренгенге өте жақсы. 5 жасар балама алдым,5,flip
Керемет көмек дəптер.,5,flip
"Өте тамаша дәптер, балама ұнады",5,flip
"Өте керемет жазу дәптері, баланы оқыту үшін ең керекті құрал.",5,flip
"Тапсырыс берген кітабымда уақытылы, сапалы жеткізді!!! Сіздерге үлкен табыс тілеймін!!! Тұтынушылардың көңілінен шыға білетін ең керемет сайт!!!",5,flip
Көптен күткен кітабымды алдым. Flip.kz сізге үлкен рақмет! Биік жетістіктерге жете беріңіздер.,5,flip
Тауар жақсы деңгейде жеткізілді. Керемет кітап!!! Осы flip.kz әрқашан керекті кітаптар табылады. Жұмыстарыңызға сәттілік!!!!,5,flip
"Супер кітап, оқуға оте жеңіл 3 сағатта оқып біріуге болады",5,flip
Кітап тамаша. Жеткізу қызмеьі мен сапасына көңілім толды.,5,flip
"Кітаптың жартысына келіп, өзімді ұстай алмай комментарий жазғым келді. Жеңіл сөзбен жазылса да, кейбір терминдер қолданылған. Өзін-өзі жетілдіру үшін, өзінің көкжиегін ашу үшін және де күнделікті өмірлік шаруаларды жақсартамын деген адамдарға арналған, керемет кітап (кітапта жазылған тақырыптарды соңғы суреттен қарай аласыз) Кітаптың сапасына келер болсақ, беттері қатты, әріптері кішкентай не үлкен деп айта алмаймын, суреттер мен диаграммалар түсінікті, алайда қатты бетте шығарылса ыңғайлырақ және ұзақ уақытқа шыдар еді.",5,flip
Кітапта практикалық сәттер көп.,5,flip
өте жақсы кітап ежелгі дәуірден бастап орта гасырлардагы согыстарды жаксы суреттелген бұл кітапты оқуға кеңес беремін,5,flip
"Халед Хоссейнидің шығармашылығы терең, ауған елінің саясатымен әлеуметтік жағдайын аталған шығарма Ләйля мен Мәриям атты әйелдерменен ашады. Олардың басынан өткен тауқыметін, қиын-қилы кездерін жазушы керемет сипаттады, әрі өткір проблемаларды аша алды. Сонымен қатар шығарма ойдан шығарылған емес, шынайы оқиғаға барша ауғандықтардың ахуалын паш етті.",5,flip
"Әдемі мұқаба, тартымды тіл, өзіңді баурап алатын оқиға. Достарым бұл кітаптың терең екендігін ескерткен болатын, жылаймын-ау деп бастадым. Керісінше, көзімнен бір тамшы жас ақпады. Одан да жылағаным дұрыс болар еді дедім. Қатты әсер еткені соншалық, бірнеше күн толғаныста жүрдім. Бар ойым кітап кейіпкерлерінде, әйелдердің ауыр тағдыры. Ауыр тағдырдың тауқыметін тартқан жандардың өмірлері шыншыл бейнеленген. Оқиға орныңда, сол уақытта жүргендей сезіндім өзімді. Бұл автордың басқа да кітаптарын оқығым келеді алдыда. Тапсырысымды 3 күнде жеткізді. Рақмет!",5,flip
Не деген керемет көркем әдебиет. жыламай оқу мүмкін емес. Ауғандағы саяси оқиғалар екі қыздың өмірімен көрсетілген. Кітап құмарларға оқуға кеңес беремін.,5,flip
"Сыйға алдым анама. Анам оқып шықты, оған өте ұнады, аянышты кітап деді.",5,flip
"Өте қызық. Бір демде оқылатын кітап. Алған күні оқып бастадым да барлық жұмысты, ұйқыны тоқтатып оқып шықтым. Кітапты оқырдан алдын бет орамал дайындап қойыңыз. Жыламай оқу мүмкін емес",5,flip
Оқуға кеңес беремін. Өте керемет кітап екен және де flip. kz-ке алғысым шексіз.,5,flip
Жеткізу қызметі жылдам. Қызыма алдым. Кішкентай балдарым да қызығып оқып кетті,5,flip
Өте ыңғайлы. Кітапты майыстырмайды,5,flip
"Шәйдін иісі, дәмі дерлік балдай тәтті, ішуге кеңес беремін",5,flip
"Кітап керемет түсінікті жазылған. Барбара Оакли өз дүниетамын сала отыра тәжірбиесімен, зерттеулерімен бөлісе отыра, математика ғана емес барлық салаға маңызды һәм құнды нақыл-кеңестерін салды. Флипқа оң жол болсын, қызмет деңгейі жоғары.",5,flip
"Есенберлин атамыздың көлемді, тарихқа бай, қазақ мәдениетімен таныстыратын көп қырлы триологтялық дастанды мен деген әр қазақ оқуға тиісті. Жеткізу қызметі мен кітап сапасына көңілім толды, flip-қа алғыс.",5,flip
"Ілияс Есенберлин атамыздын қазақ еліне жасаған зор енбегі, мухиттагы айсбергтин астын корсете билген тарихи жазушы. Оқуға кенес берем. ""Дарабоз"" атты кітапты да, Қабдеш Жұмаділов авторы, оқуға кенес!)",5,flip
Әр қазақ оқуы тиісті кітап.,5,flip
"Ствен Хокинг жайлы автобиографиялық, керемет, дамытушылыққа, қиындықка төтеп беруге тб көптеген қырлары ашылады. Жеткізу қызметі мен сапасына ризамын.",5,flip
"Кереметтей құрал, сценада өзінді ұстау, оғаш қылықтарды кетіру, көптеген кеңестер бар",5,flip
"Керемет, тамаша оқу құралы, тарихтан көптеген мәлметтер береді,",5,flip
"Барлығы жақсы жайда келді, рақмет, Флип!",5,flip
Қажет құрал,5,flip
"Тарих пәніне тестерге дайындыққа өте ыңғалы екен, кестелер жақсы жасалған.",5,flip
"Мектеп оқушыларына таптырмас құрал, көп көмегін тигізді.",5,flip
"Сәлеметсіздерме, кітапты алдық, қажетті құрал екен себебі барлық тарихы көріністер қамтылған",5,flip
"Барлығы жақсы жайда келді. Керемет, Абай Құнанбаевтың жолымен жүру біз үшін ләзім. Флип, сіздер осындай тамаша қазақша кітаптарды басылымға шығарғандарыңызға көптен көп рақмет",5,flip
"Кітапшаның сапасы жақсы, мұқабасы да, көлемі де ыңғайлы, үлкен емес. Және ұнағаны біз біле бермейтін сөздердің түсініктемесі жазылған ішінде",5,flip
"Жақсы кітап, ұнады.",5,flip
"Әрбір адамға қажет құнды кітап. Көлемі ыңғайлы, салмағы да жеңіл! Үйге дейін жеткізген флип.кз-ке көп рахмет!",5,flip
"өте әдемі,қолға ұстауға ыңғайлы кітап.өте тез келді",5,flip
Кітаптің сыртқы және ішкі сапасы керемет,5,flip
"Шынымды айтсам кітапты әлі оқып үлгірмедім. Бірақ бір айтарым ""мягкий обложкада"" оқу ыңғайсыз. Кітаптың беттері көп болғандықтан, өте мұқият оқу керек. ""Аударма"" баспасына рақмет, қазақша кітаптар көбейе берсін",4,flip
"Мына колготкиға сөз жоқ, өте жылы, жақсы созылады екен. Украинада жасалынған сапары тауар. Менің бойым 174 см, салмағым 60 кг. Размерлер кестесіне қарап тапсырыс бердім, қателеспедім, 4-размер туп-тура келді! Тапсырысым менің қалама небәрі 1 тәулік ішінде жеткізілді, рахмет саған Флип",5,flip
"Тез сіңеді, ылғалдандырады, бірақ менің тым құрғақ теріме әлсіздеу крем",5,flip
"Құрғақ бет терісін өте жақсы ылғалдандырады, нәрлендіріп жұмсартады. Ұзақ уақытқа жетеді  Маған ұнады",5,flip
"Супер маска, керемет ылғалдандырады, теріні жұмсартады, тез әрі жақсы сіңеді екен! Рахмет саған, Флип",5,flip
"Жаксы тонер,апайыма унады. Азирше бари унайды, тағы да тапсырыс бергим келип жур, кеңес берем Авокадо турин алғанмын, иси жаксы, бет жумсак боп калады, жабыскак әсер жок",5,flip
"Көлемі үлкен  Бет терісін ылғалдандырады, бір текті етеді.",5,flip
"Осы тонер маған қатты-қатты ұнады! Көк шәйдің өзі негізінен бет терісі үшін ең жақсы өнімдердің бірі. Тонер желе секілді, бірақ қолданар алдын шайқап алыңыздар. Себебі, қоюының бәрі түбінде қалып қояды. Бетке тез сіңеді",5,flip
"Менде алоэ сығындысының тонері. Қолданғаныма біраз болды, жақсы. Бірақ, құрамы өте пайдалы емес",4,flip
Эффект байқағаным жоқ,3,flip
"Гельдің сапасы жақсы, бет терісін керемет тазартады, жақсы көпіреді, өте ұзаққа жететін көлем   2 айдан артық қолдана алмадым, терімді құрғатып жіберді. Майлы бет терісіне зор кетеді деп ойлаймын",4,flip
"Он жасар қызыма алып бердім, кітап өте сапалы етіп шығарылған 10/10! Аударма Фариза Оңғарсыновадан!",5,flip
Өте сапалы шығарылған. Басты қуантқаны аударған Ф.Оңғарсынова. Тілі балаға түсінікті,5,flip
рақмет ! қазақ тіліндегі әдебиеттер көбейе берсін,5,flip
Ешқандай эффект көрмедім,3,flip
Өткір екен,5,flip
"Қызыма алып бердім, оған ұнады, бірақ матасы тым жұқа екен",5,flip
"Анама алып бердім, оған өте ұнады, көп рахмет!",5,flip
"Өте ыңғайлы, өзімен бірге алып жүруге қолайлы және бағасы да тиімді",5,flip
"Өте жұқа, 5см болмайды, Маған ұнамады. Бағасы, сапасына сай емес. Үйде қолдануға болады кілемінің үстінде!",1,flip
"2 данасына заказ бердім. Өте керемет көзім демалып свежый болып қалады, осындай арзан бағада керемет зат . Күні бойы компьютер алдында отыратындар үшін көзге өте қажет дүние өте қатты ұнады.",5,flip
"Керемет расымен дененің шаршағанын басады, иісі де жақсы",5,flip
"Қасты әдемілеп көтеріп , қатырып тұрады Бастысы өзіме ұнады",5,flip
Маған ұнады,5,flip
"Оқиғасы оте кызык, маған катты ұнады",5,flip
Кітап өте қызықты әрі жақсы жазылған Ақшаға байланысты көптеген ақпараттар алдым Сонымен қоса сүйікті кітабыма айналды,5,flip
Маған өкінішке орай көмектеспеді,1,flip
Өте керемет Күнделікті тамақ пісіргенде қасық қойып қолданып жүрміз,5,flip
Өте сапалы ерекше Сүйіктіме сыйладым,5,flip
"Сапалы, және өз бағасына тұрарлық. Бірге жұмыс істейтін құрбым осы топтың фанаты Алдағы туған күніне тосын сый ретінде алдым Қуанатынына сенемін",5,flip
Кітап өте қызық. Осы кітапты оқып өмірде қолданүан әйел- нағыз дана әйел болары сөзсіз. Қызықтығы сонша күніне 4-5рет қолыма алып оқимын. Жақсы жазылған. Ақпараттары құнды. Ризамын!,5,flip
Психологияны енді бастап жатқан жандарға нағыз қажеті. Кітап іш пыстырмайды өте қызықты,5,flip
Оқиға қызықты Автордың жазу стилі де жалықтырмайды Өте тез оқылады 2және 3 бөліміне заказ бердім,5,flip
16-19жас аралыгындағы қыздар үшін өте қызық оқиға,5,flip
"Сара Джионың кезекті керемет кітабы, ондағы оқиға, кейіпкерлеріч менің жүрегімде қалды. керемет қаншама эмоцияны басымнан өткізіп Парижда бір сәт болып қайттым, рахмет Сара кітаптарың көп болсын",5,flip
"Өте тез төніп шықты, шығысы 90% болды. Жақсы енді өнімін күтеміз.",4,flip
Өте əдемі гүл!,5,flip
"Алуға кенес беремін. Өте пайдалы нәрсе, сапасы да жақсы",5,flip
"Тапсырысты алдым. Ұнады, керемет өтип тур. Рахмет!",5,flip
Өте қолайлы набор. Сапасы керемет. Жылдам жеткізу. Рахмет!,5,flip
жұмыстарыңызға сәттілік тілеймін тапсырысым уақытымен жетті маған ұнады .,5,flip
"Уақытында келді, жақсы құрал. Жалпы жақсы, жұмыстарыңызға сәттілік",4,flip
Қысқа шланг,2,flip
келісілген уақытында алып келді.ақшасын қолма кол төлеген өте қолайлы.бағасы да жақсы.көп рақмет.,5,flip
Қолданғаныма 1 ай болды. Сапасы жақсы. Ыстық су 2 күн сол қалпында тұрады. Кеше тағы да екінші термосқа заказ бердім.,5,flip
"Өте жақсы дәрумен. Мысығыма (скоттиш фолд) өте ұнайды, тіпті сүйсініп жейді. Пішіндері шамалы ірілеу болса, одан да керемет болар еді, әйтпесе барлығы тісіне іліне қоя бермейді. Флип дүкеніне тез арада үйге алып келгені үшін көп алғыс айтамын. Рахмет!",5,flip
"Өте жақсы витамин, мысығыма қатты ұнайды, тіпті көре салып бас салады. Тағы да алатын боламын! Рахмет Флип.кз!",5,flip
"Осы керемет кітапты оқып, көп ойға бөленеді екенсің! Бұл кітапты мектеп бағдарламасына қосу керек және әрбір ата-ана мен оқушы оқуы керек!",5,flip
Жақсы ұнады,5,flip
Ойыншыққа туымызды салғаны қуантады,5,flip
Әдемі тауыс. Сапасы орташа,4,flip
Пазлдың бөлшектері өрнектеліп жақсы кесілген.,4,flip
Құлпынай мен таңқурай қосылған түрлері құрамында какаосы барына қарағанда дәмдірек екен,5,flip
"Дәмі жақсы. Кейбір choco pie-лар тым тәтті. Басқа да түрлерін алғым келеді, алайда Шымкенттегі өзім білетін дүкен сөрелерінде әлі кездестірмедім.",5,flip
Карталарда жазылған кейбір болжам-жорамалдарды түсінбедім. Әріптерді үлкендеу етсе болар еді. Сапасы орташа.,3,flip
"Мағынасыз ойын екен. Мүмкін, балаларға ұнайтын шығар. Өзіме еш ұнаған жоқ.",3,flip
"Осы брендтің пазлдарының қораптары ұнайды. Сапалы, әдемі әрі қатты. Ішіне альбомдар мен папкалар сиып кетеді. Шаң болмай таза күйде тұрады. Мысықтарды әлі құрастырмадым.",5,flip
Жақсы көретін пазлымның бірі. Әсіресе гүлдер ұнады. Әдемі.,5,flip
Жолбарыс жылы тамаша сыйлық болды. Сыйлыққа аламын деп ойламадым.,5,flip
Пазлдың кейбір бөліктері майысып қалған. Өкінішті!,3,flip
"Алған кітаптарымның ішіндегі ұнамағандардың бірі. Автор сияқты адамдарды ұнатпаймын. Ақша үшін былшылдап сандырақ жазып, өтірік-шынмен араластырып, әрбір шимайларында жарнамалап жүрген маркетолог қой. Скриншотта дәлелдер. Арзан ақыл-кеңестері өзіне! Еш жаңа ой таппадым. Қайдағы бестселлер? ""Бестселлер"" деген сөз қор болды. Лгбт тақырыбына да жазылған макулатураларды да бестселлер деп жүргендер бар.",2,flip
"Бұл шоколадтан шашымның артқы жағы түсіп қалған. Енді ғана жайлап өсіп келе жатыр. ""Лаваль"" атты капсуланы екі ай бойы іштім. Жеуге зиянды тағам ғой.",2,flip
"Шоколад жақсы, бірақ ащы емес",4,flip
Үкілер ұнады,5,flip
Бұл кітаптағы әзербайжан тілінің сөздерін аудармасыз түсіндім. Түрік тіліне қарағанда грамматикасы оңай екен.,5,flip
Бұл бояу дәптердің кейбір суреттері мүлдем ұнаған жоқ. Себебі суреттердің жартысы қиылған. Әрі кетсе 600-700 теңге тұратын тауар. Претензиям өндірушіге арналған.,3,flip
Суреттері үлкен бояу дәптері. Парақтары кең. Мұны бояуға көп сия кететіні анық.,4,flip
"Пазл әдемі, алайда кейбір бөлшектерінде дақтар бар.",4,flip
Тамаша. Ұнады,5,flip
Сапалы әрі әдемі.,5,flip
"Менде бұл бояу дәптердің ескі нұсқасы бар. Суреттері бірдей, тек сыртқы мұқабасы өзгерген",5,flip
Жақсы басқатырғыш. Осыны жинау үстіндемін.,4,flip
Бұл пазлды жинауға жақын қалдым. Қиындау екен.,4,flip
Жұқа әрі майысып келді. Алдыңғы комментарий иесімен келісемін. Тек суреті ұнады.,3,flip
Автордың бұл кітабы да ұнады. Тағы да басқа еңбектерінің шығуын күтемін.,4,flip
Бояу дәптердің сапасы жақсы. Көбінесе қалың фломастерлермен бояймыз.,4,flip
"Кітап ұнады. Жас келген сайын адам өлімді жиі ойлайды екен. Мексикада пайда болған бұл дін, яғни Сантерия қызықтырды. Өлімге сыйынып, одан қалай көмек сұрау туралы деректер мен рәсімдер түсінікті тілмен жазылған.",5,flip
"Сапасы орташа. Кейбір бөліктері кесілмеген, бір-бірімен бірігіп кеткен. Күшік ұнады.",4,flip
Сапасы нашар. Бөлшегі майысқан. Кемінде 150-200 теңге тұратын пазл.,3,flip
"Сорпа асқа қосып, ішемін. Жақсы дәм кіргізеді. Сатылымда пайда болса, алып тұратын.",4,flip
Әдемі екен. Осындай пазлдарды құрастырғым келеді.,4,flip
"Бір бөлшегі қисық, ал қалғаны жақсы. Сапасы орташа",4,flip
Мен бұл кітаптың қазақ тіліндегі нұсқасын оқыдым. Аудармада қате кеткен жерлері бар. Тек суреттері көңілімнен шықты.,4,flip
Суреттері әдемі. Парақтарының сапасы жақсы.,4,flip
Қызғалдақтар әдемі. Сапасы орташа.,4,flip
Қазақ тіліндегі нұсқасы ұнады. Суреттері әдемі.,5,flip
Әлі бастауыш деңгейде жүрмін. Кейбір кестелерді шешу қиынырақ.,5,flip
Кітап ұнады. Жұлдызқұрт әдемі салынған.,5,flip
Тәттілер мен теңіз астын ұнатамын. Сыйлық үшін анама рахмет.,5,flip
